"","X.query","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"4002","Montipora_capitata_HIv3___RNAseq.g38862.t1","GO:0046677","response to antibiotic",351,61,43.94,0.00024,"Biological Processes",0.173789173789174
"4003","Montipora_capitata_HIv3___TS.g4006.t1","GO:0007268","chemical synaptic transmission",523,108,65.47,0.00013,"Biological Processes",0.206500956022945
"4004","Montipora_capitata_HIv3___TS.g4006.t1","GO:0008306","associative learning",143,35,17.9,0.00014,"Biological Processes",0.244755244755245
"4005","Montipora_capitata_HIv3___RNAseq.g28927.t2","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"4006","Montipora_capitata_HIv3___RNAseq.g28927.t2","GO:0018108","peptidyl-tyrosine phosphorylation",194,37,24.28,4.6e-05,"Biological Processes",0.190721649484536
"4007","Montipora_capitata_HIv3___RNAseq.g34957.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"4008","Montipora_capitata_HIv3___RNAseq.g34957.t1","GO:0050805","negative regulation of synaptic transmission",84,33,10.52,1.3e-09,"Biological Processes",0.392857142857143
"4009","Montipora_capitata_HIv3___RNAseq.g34957.t1","GO:0051930","regulation of sensory perception of pain",45,25,5.63,1.5e-05,"Biological Processes",0.555555555555556
"4010","Montipora_capitata_HIv3___RNAseq.g34957.t1","GO:1904058","positive regulation of sensory perception of pain",16,12,2,1.6e-08,"Biological Processes",0.75
"4011","Montipora_capitata_HIv3___RNAseq.g15163.t1","GO:0006836","neurotransmitter transport",245,51,30.67,8.8e-06,"Biological Processes",0.208163265306122
"4012","Montipora_capitata_HIv3___RNAseq.g15163.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"4013","Montipora_capitata_HIv3___RNAseq.g15163.t1","GO:0007268","chemical synaptic transmission",523,108,65.47,0.00013,"Biological Processes",0.206500956022945
"4014","Montipora_capitata_HIv3___RNAseq.g15163.t1","GO:0008306","associative learning",143,35,17.9,0.00014,"Biological Processes",0.244755244755245
"4015","Montipora_capitata_HIv3___RNAseq.g15163.t1","GO:0009582","detection of abiotic stimulus",159,41,19.9,3e-06,"Biological Processes",0.257861635220126
"4016","Montipora_capitata_HIv3___RNAseq.g7286.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"4017","Montipora_capitata_HIv3___RNAseq.g7286.t1","GO:0008306","associative learning",143,35,17.9,0.00014,"Biological Processes",0.244755244755245
"4018","Montipora_capitata_HIv3___TS.g24412.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"4019","Montipora_capitata_HIv3___TS.g24412.t1","GO:0007204","positive regulation of cytosolic calcium ion concen...",145,41,18.15,9.5e-08,"Biological Processes",0.282758620689655
"4020","Montipora_capitata_HIv3___TS.g24412.t1","GO:0009582","detection of abiotic stimulus",159,41,19.9,3e-06,"Biological Processes",0.257861635220126
"4021","Montipora_capitata_HIv3___TS.g24412.t1","GO:0009612","response to mechanical stimulus",212,50,26.54,2.7e-06,"Biological Processes",0.235849056603774
"4022","Montipora_capitata_HIv3___TS.g24412.t1","GO:0019722","calcium-mediated signaling",141,29,17.65,0.00025,"Biological Processes",0.205673758865248
"4023","Montipora_capitata_HIv3___TS.g24412.t1","GO:0023041","neuronal signal transduction",20,10,2.5,5.1e-05,"Biological Processes",0.5
"4024","Montipora_capitata_HIv3___TS.g24412.t1","GO:0046677","response to antibiotic",351,61,43.94,0.00024,"Biological Processes",0.173789173789174
"4025","Montipora_capitata_HIv3___TS.g24412.t1","GO:0048265","response to pain",32,19,4.01,4e-05,"Biological Processes",0.59375
"4026","Montipora_capitata_HIv3___TS.g24412.t1","GO:0050796","regulation of insulin secretion",138,29,17.27,0.00015,"Biological Processes",0.210144927536232
"4027","Montipora_capitata_HIv3___TS.g24412.t1","GO:0050909","sensory perception of taste",32,14,4.01,7.5e-06,"Biological Processes",0.4375
"4028","Montipora_capitata_HIv3___TS.g24412.t1","GO:0050966","detection of mechanical stimulus involved in sensor...",26,14,3.25,4.8e-07,"Biological Processes",0.538461538461538
"4029","Montipora_capitata_HIv3___TS.g24412.t1","GO:0051480","regulation of cytosolic calcium ion concentration",174,59,21.78,7.9e-13,"Biological Processes",0.339080459770115
"4030","Montipora_capitata_HIv3___TS.g24412.t1","GO:0051930","regulation of sensory perception of pain",45,25,5.63,1.5e-05,"Biological Processes",0.555555555555556
"4031","Montipora_capitata_HIv3___TS.g24412.t1","GO:0072347","response to anesthetic",92,26,11.52,3.9e-05,"Biological Processes",0.282608695652174
"4032","Montipora_capitata_HIv3___TS.g24412.t1","GO:1904058","positive regulation of sensory perception of pain",16,12,2,1.6e-08,"Biological Processes",0.75
"4033","Montipora_capitata_HIv3___RNAseq.g5511.t1","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"4034","Montipora_capitata_HIv3___RNAseq.g5511.t1","GO:0007618","mating",128,36,16.02,1.5e-06,"Biological Processes",0.28125
"4035","Montipora_capitata_HIv3___RNAseq.g5511.t1","GO:0007619","courtship behavior",68,18,8.51,2.1e-05,"Biological Processes",0.264705882352941
"4036","Montipora_capitata_HIv3___RNAseq.g5511.t1","GO:0048047","mating behavior, sex discrimination",20,12,2.5,6.7e-07,"Biological Processes",0.6
"4037","Montipora_capitata_HIv3___TS.g20790.t2a","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"4038","Montipora_capitata_HIv3___RNAseq.g41250.t1","GO:0007186","G protein-coupled receptor signaling pathway",369,117,46.19,7.3e-08,"Biological Processes",0.317073170731707
"4039","Montipora_capitata_HIv3___RNAseq.g41250.t1","GO:0007187","G protein-coupled receptor signaling pathway, coupl...",87,28,10.89,1.2e-06,"Biological Processes",0.32183908045977
"4040","Montipora_capitata_HIv3___RNAseq.g41250.t1","GO:0007193","adenylate cyclase-inhibiting G protein-coupled rece...",53,22,6.63,4.7e-05,"Biological Processes",0.415094339622642
"4041","Montipora_capitata_HIv3___RNAseq.g41250.t1","GO:0007268","chemical synaptic transmission",523,108,65.47,0.00013,"Biological Processes",0.206500956022945
"4042","Montipora_capitata_HIv3___RNAseq.g30815.t1","GO:0007186","G protein-coupled receptor signaling pathway",369,117,46.19,7.3e-08,"Biological Processes",0.317073170731707
"4043","Montipora_capitata_HIv3___RNAseq.g30815.t1","GO:0007187","G protein-coupled receptor signaling pathway, coupl...",87,28,10.89,1.2e-06,"Biological Processes",0.32183908045977
"4044","Montipora_capitata_HIv3___RNAseq.g30815.t1","GO:0007193","adenylate cyclase-inhibiting G protein-coupled rece...",53,22,6.63,4.7e-05,"Biological Processes",0.415094339622642
"4045","Montipora_capitata_HIv3___RNAseq.g30815.t1","GO:0007618","mating",128,36,16.02,1.5e-06,"Biological Processes",0.28125
"4046","Montipora_capitata_HIv3___RNAseq.g30815.t1","GO:0007619","courtship behavior",68,18,8.51,2.1e-05,"Biological Processes",0.264705882352941
"4047","Montipora_capitata_HIv3___RNAseq.g11475.t1","GO:0051480","regulation of cytosolic calcium ion concentration",174,59,21.78,7.9e-13,"Biological Processes",0.339080459770115
"4048","Montipora_capitata_HIv3___RNAseq.g9464.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"4049","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"4050","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0002118","aggressive behavior",37,21,4.63,4.4e-07,"Biological Processes",0.567567567567568
"4051","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0002526","acute inflammatory response",58,19,7.26,4.9e-05,"Biological Processes",0.327586206896552
"4052","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0002687","positive regulation of leukocyte migration",45,16,5.63,7.2e-09,"Biological Processes",0.355555555555556
"4053","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0003051","angiotensin-mediated drinking behavior",7,7,0.88,4.7e-07,"Biological Processes",1
"4054","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0006937","regulation of muscle contraction",110,36,13.77,3.9e-10,"Biological Processes",0.327272727272727
"4055","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"4056","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0007186","G protein-coupled receptor signaling pathway",369,117,46.19,7.3e-08,"Biological Processes",0.317073170731707
"4057","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0007200","phospholipase C-activating G protein-coupled recept...",58,28,7.26,1e-10,"Biological Processes",0.482758620689655
"4058","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0007204","positive regulation of cytosolic calcium ion concen...",145,41,18.15,9.5e-08,"Biological Processes",0.282758620689655
"4059","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0007217","tachykinin receptor signaling pathway",14,8,1.75,8.8e-05,"Biological Processes",0.571428571428571
"4060","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0007218","neuropeptide signaling pathway",53,31,6.63,2.1e-15,"Biological Processes",0.584905660377358
"4061","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0007268","chemical synaptic transmission",523,108,65.47,0.00013,"Biological Processes",0.206500956022945
"4062","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0007618","mating",128,36,16.02,1.5e-06,"Biological Processes",0.28125
"4063","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0007631","feeding behavior",145,43,18.15,6.6e-06,"Biological Processes",0.296551724137931
"4064","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0008306","associative learning",143,35,17.9,0.00014,"Biological Processes",0.244755244755245
"4065","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0009582","detection of abiotic stimulus",159,41,19.9,3e-06,"Biological Processes",0.257861635220126
"4066","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0009612","response to mechanical stimulus",212,50,26.54,2.7e-06,"Biological Processes",0.235849056603774
"4067","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0010193","response to ozone",9,7,1.13,1.4e-05,"Biological Processes",0.777777777777778
"4068","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0014827","intestine smooth muscle contraction",10,8,1.25,2.1e-06,"Biological Processes",0.8
"4069","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0014910","regulation of smooth muscle cell migration",56,12,7.01,4e-05,"Biological Processes",0.214285714285714
"4070","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0032230","positive regulation of synaptic transmission, GABAe...",18,9,2.25,0.00012,"Biological Processes",0.5
"4071","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0032570","response to progesterone",43,14,5.38,0.00025,"Biological Processes",0.325581395348837
"4072","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0033685","negative regulation of luteinizing hormone secretio...",8,7,1,3.4e-06,"Biological Processes",0.875
"4073","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0035106","operant conditioning",10,7,1.25,4e-05,"Biological Processes",0.7
"4074","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0035815","positive regulation of renal sodium excretion",11,7,1.38,9.9e-05,"Biological Processes",0.636363636363636
"4075","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0042048","olfactory behavior",103,33,12.89,3.4e-05,"Biological Processes",0.320388349514563
"4076","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0042053","regulation of dopamine metabolic process",20,10,2.5,5.1e-05,"Biological Processes",0.5
"4077","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0042538","hyperosmotic salinity response",22,8,2.75,1.4e-05,"Biological Processes",0.363636363636364
"4078","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0042713","sperm ejaculation",10,7,1.25,4e-05,"Biological Processes",0.7
"4079","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0042755","eating behavior",67,19,8.39,6.7e-05,"Biological Processes",0.283582089552239
"4080","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0043117","positive regulation of vascular permeability",9,7,1.13,1.4e-05,"Biological Processes",0.777777777777778
"4081","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0043278","response to morphine",37,16,4.63,3.2e-06,"Biological Processes",0.432432432432432
"4082","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0045760","positive regulation of action potential",13,8,1.63,1.3e-05,"Biological Processes",0.615384615384615
"4083","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0045777","positive regulation of blood pressure",24,14,3,6.3e-08,"Biological Processes",0.583333333333333
"4084","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0045778","positive regulation of ossification",74,27,9.26,2.3e-05,"Biological Processes",0.364864864864865
"4085","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0046677","response to antibiotic",351,61,43.94,0.00024,"Biological Processes",0.173789173789174
"4086","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0046878","positive regulation of saliva secretion",8,8,1,5.9e-08,"Biological Processes",1
"4087","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0048265","response to pain",32,19,4.01,4e-05,"Biological Processes",0.59375
"4088","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0048266","behavioral response to pain",19,11,2.38,3.3e-06,"Biological Processes",0.578947368421053
"4089","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0050805","negative regulation of synaptic transmission",84,33,10.52,1.3e-09,"Biological Processes",0.392857142857143
"4090","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0050911","detection of chemical stimulus involved in sensory ...",14,9,1.75,8.1e-06,"Biological Processes",0.642857142857143
"4091","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0051480","regulation of cytosolic calcium ion concentration",174,59,21.78,7.9e-13,"Biological Processes",0.339080459770115
"4092","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0051930","regulation of sensory perception of pain",45,25,5.63,1.5e-05,"Biological Processes",0.555555555555556
"4093","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0060083","smooth muscle contraction involved in micturition",8,7,1,3.4e-06,"Biological Processes",0.875
"4094","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0060259","regulation of feeding behavior",66,20,8.26,1.7e-05,"Biological Processes",0.303030303030303
"4095","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0060359","response to ammonium ion",138,43,17.27,6e-06,"Biological Processes",0.311594202898551
"4096","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0070459","prolactin secretion",9,7,1.13,1.4e-05,"Biological Processes",0.777777777777778
"4097","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0070474","positive regulation of uterine smooth muscle contra...",10,8,1.25,2.1e-06,"Biological Processes",0.8
"4098","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:0072347","response to anesthetic",92,26,11.52,3.9e-05,"Biological Processes",0.282608695652174
"4099","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:1902093","positive regulation of flagellated sperm motility",18,12,2.25,6.7e-06,"Biological Processes",0.666666666666667
"4100","Montipora_capitata_HIv3___RNAseq.g24217.t1","GO:1904058","positive regulation of sensory perception of pain",16,12,2,1.6e-08,"Biological Processes",0.75
"4101","Montipora_capitata_HIv3___RNAseq.g38868.t4","GO:0006836","neurotransmitter transport",245,51,30.67,8.8e-06,"Biological Processes",0.208163265306122
"4102","Montipora_capitata_HIv3___RNAseq.g38868.t4","GO:0007268","chemical synaptic transmission",523,108,65.47,0.00013,"Biological Processes",0.206500956022945
"4103","Montipora_capitata_HIv3___RNAseq.g22025.t1","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"4104","Montipora_capitata_HIv3___RNAseq.g22025.t1","GO:0042538","hyperosmotic salinity response",22,8,2.75,1.4e-05,"Biological Processes",0.363636363636364
"4105","Montipora_capitata_HIv3___TS.g50810.t1","GO:0001101","response to acid chemical",314,56,39.31,2.4e-05,"Biological Processes",0.178343949044586
"4106","Montipora_capitata_HIv3___RNAseq.g47516.t1","GO:0007166","cell surface receptor signaling pathway",1472,209,184.26,2.9e-09,"Biological Processes",0.141983695652174
"4107","Montipora_capitata_HIv3___RNAseq.g41052.t1","GO:0060025","regulation of synaptic activity",22,12,2.75,2.7e-06,"Biological Processes",0.545454545454545
"4108","Montipora_capitata_HIv3___RNAseq.g47639.t1","GO:0007186","G protein-coupled receptor signaling pathway",369,117,46.19,7.3e-08,"Biological Processes",0.317073170731707
